sku,title,brand,product_url,bullet_points,price,image,in_stock,rating,reviews,e_retailer,client,market,type,position,listing_url,page,date
147843,Oral-B 3DWhite Arctic tandpasta 481913 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/mund-tandpleje/tandpasta/oral-b-3dwhite-arctic-tandpasta-481913/147843,"['2x 75 ml', 'Fjerner op til 80% misfarvning', 'Frisk mintsmag']",49.-,https://www.elgiganten.dk/image/dv_web_D180001002375193/147843/oral-b-3dwhite-arctic-tandpasta-481913--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,10,https://www.elgiganten.dk/search/tandpasta,1,
304724,Oral-B ProExpert Deep Clean tandpasta 081314 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/mund-tandpleje/tandpasta/oral-b-proexpert-deep-clean-tandpasta-081314/304724,"['Dybderengørende tandpasta, 75 ml', 'Unik flour-kompleks', 'Mintsmag, 24 timers beskyttelse']",17.-,https://www.elgiganten.dk/image/dv_web_D180001002725151/304724/oral-b-proexpert-deep-clean-tandpasta-081314--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,11,https://www.elgiganten.dk/search/tandpasta,1,
304736,Oral-B Kids tandpasta 174747 (Frozen) ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/mund-tandpleje/tandpasta/oral-b-kids-tandpasta-174747-frozen/304736,"['Frozen- eller Cars-motiv', 'Sikkerfri', 'Mild smag']",17.-,https://www.elgiganten.dk/image/dv_web_D180001002725165/304736/oral-b-kids-tandpasta-174747-frozen--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,12,https://www.elgiganten.dk/search/tandpasta,1,
304740,Oral-B ProExpert Healthy Whitening tandpasta 951732 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/mund-tandpleje/tandpasta/oral-b-proexpert-healthy-whitening-tandpasta-951732/304740,"['Rettet mod 8 problemområder, 75 ml', 'Unik kombination af ingredienser', 'Blegende, frisk mintsmag']",17.-,https://www.elgiganten.dk/image/dv_web_D180001002725037/304740/oral-b-proexpert-healthy-whitening-tandpasta-951732--plp_product-tile-250.jpg,True,4.0, 1,elgiganten.dk,P&G,DK,Search,13,https://www.elgiganten.dk/search/tandpasta,1,
304646,Oral-B Sensitive & Gum Calm tandpasta 489704 (original) ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/mund-tandpleje/tandpasta/oral-b-sensitive-gum-calm-tandpasta-489704-original/304646,"['Sensitiv pleje, 75 ml', 'ActiveCalm-teknologi,plejer tandkød', 'Mild smag']",49.-,https://www.elgiganten.dk/image/dv_web_D180001002724678/304646/oral-b-sensitive-gum-calm-tandpasta-489704-original--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,14,https://www.elgiganten.dk/search/tandpasta,1,
304730,Oral-B ProExpert Professional Protection tandpasta 948428 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/mund-tandpleje/tandpasta/oral-b-proexpert-professional-protection-tandpasta-948428/304730,"['Rettet mod 8 problemområder, 75 ml', 'Unik kombination af ingredienser', 'Ren mintsmag']",17.-,https://www.elgiganten.dk/image/dv_web_D180001002725050/304730/oral-b-proexpert-professional-protection-tandpasta-948428--plp_product-tile-250.jpg,True,5.0, 3,elgiganten.dk,P&G,DK,Search,15,https://www.elgiganten.dk/search/tandpasta,1,
304734,Oral-B Super tandtråd 017369 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/mund-tandpleje/mundskyller/oral-b-super-tandtrad-017369/304734,"['50 forudskårne tandtråd', '3-i-1 brug', 'Ideel til bøjler/broer']",19.-,https://www.elgiganten.dk/image/dv_web_D180001002725160/304734/oral-b-super-tandtrad-017369--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,1,https://www.elgiganten.dk/search/tandtr%25C3%25A5d,1,
304738,Oral-B Essential tandtråd 005029 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/mund-tandpleje/mundskyller/oral-b-essential-tandtrad-005029/304738,"['50 m tandtråd', 'Avanceret 2-lagsdesign', 'Mintsmag']",19.-,https://www.elgiganten.dk/image/dv_web_D180001002725196/304738/oral-b-essential-tandtrad-005029--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,2,https://www.elgiganten.dk/search/tandtr%25C3%25A5d,1,
304739,Oral-B Satin tandtråd 017947 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/mund-tandpleje/mundskyller/oral-b-satin-tandtrad-017947/304739,"['25 m tandtråd', 'Satinagtig tekstur', 'Mintsmag']",19.-,https://www.elgiganten.dk/image/dv_web_D180001002725132/304739/oral-b-satin-tandtrad-017947--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,3,https://www.elgiganten.dk/search/tandtr%25C3%25A5d,1,
304729,Oral-B ProExpert Premium tandtråd 854462 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/mund-tandpleje/mundskyller/oral-b-proexpert-premium-tandtrad-854462/304729,"['40 m tandtråd', 'Reducerer tandkødsbetændelse', 'Mintsmag']",25.-,https://www.elgiganten.dk/image/dv_web_D180001002725142/304729/oral-b-proexpert-premium-tandtrad-854462--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,4,https://www.elgiganten.dk/search/tandtr%25C3%25A5d,1,
GIL073221,Gillette Fusion barbergel 073221 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/barberskum/gillette-fusion-barbergel-073221/GIL073221,"['200 ml', 'Hydrerer og beskytter', 'Indeholder sheasmør']",67.-,https://www.elgiganten.dk/image/dv_web_D18000100247019/GIL073221/gillette-fusion-barbergel-073221--plp_product-tile-250.jpg,False,5.0, 2,elgiganten.dk,P&G,DK,Search,1,https://www.elgiganten.dk/search/barbergel,1,
GIL465132,Gillette Fusion5 Ultra Moisturising barbergel 465132 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/barberskum/gillette-fusion5-ultra-moisturising-barbergel-465132/GIL465132,"['Volumen: 200 ml', 'Blødgør og beroliger huden', 'Dermaatologisk testet']",49.-,https://www.elgiganten.dk/image/dv_web_D180001002829320/GIL465132/gillette-fusion5-ultra-moisturising-barbergel-465132--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,2,https://www.elgiganten.dk/search/barbergel,1,
GIL15764,Gillette Satin Care Lavender Kiss Barbergel ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/barberskum/gillette-satin-care-lavender-kiss-barbergel/GIL15764,"['Forbedrer barberingen', 'Giver silkeblød hud', 'Lavendelolie']",7.-,https://www.elgiganten.dk/image/dv_web_D180001002189036/GIL15764/gillette-satin-care-lavender-kiss-barbergel--plp_product-tile-250.jpg,False,, 0,elgiganten.dk,P&G,DK,Search,3,https://www.elgiganten.dk/search/barbergel,1,
19396,Gillette Series Sensitive shaving gel dobbeltpakke 17041 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/barberskum/gillette-series-sensitive-shaving-gel-dobbeltpakke-17041/19396,"['Aloe vera', '2x 200 ml', '2x actionformel']",59.-,https://www.elgiganten.dk/image/dv_web_D180001002829515/19396/gillette-series-sensitive-shaving-gel-dobbeltpakke-17041--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,1,https://www.elgiganten.dk/search/barberskum,1,
GIL465132,Gillette Fusion5 Ultra Moisturising barbergel 465132 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/barberskum/gillette-fusion5-ultra-moisturising-barbergel-465132/GIL465132,"['Volumen: 200 ml', 'Blødgør og beroliger huden', 'Dermaatologisk testet']",49.-,https://www.elgiganten.dk/image/dv_web_D180001002829320/GIL465132/gillette-fusion5-ultra-moisturising-barbergel-465132--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,2,https://www.elgiganten.dk/search/barberskum,1,
946173,Jan Thomas skægolie 946173 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/barberskum/jan-thomas-skagolie-946173/946173,"['50 ml', 'Vitamin E', 'Plejende behandling']",97.-,https://www.elgiganten.dk/image/dv_web_D18000100226123/946173/jan-thomas-skagolie-946173--plp_product-tile-250.jpg,False,, 0,elgiganten.dk,P&G,DK,Search,3,https://www.elgiganten.dk/search/barberskum,1,
946172,Jan Thomas aftershave balm og ansigtslotion 946172 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/barberskum/jan-thomas-aftershave-balm-og-ansigtslotion-946172/946172,"['Volumen: 50 ml', 'Fugter og beskytter huden', 'Uden parfumer og alkohol']",49.-,https://www.elgiganten.dk/image/dv_web_D180001002313317/946172/jan-thomas-aftershave-balm-og-ansigtslotion-946172--plp_product-tile-250.jpg,False,5.0, 1,elgiganten.dk,P&G,DK,Search,4,https://www.elgiganten.dk/search/barberskum,1,
946171,Jan Thomas aftershave balm og ansigtslotion 946171 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/barberskum/jan-thomas-aftershave-balm-og-ansigtslotion-946171/946171,"['Volumen: 50 ml', 'Fugter og beskytter huden', 'Aloe Vera, Panthenol']",29.-,https://www.elgiganten.dk/image/dv_web_D180001002313318/946171/jan-thomas-aftershave-balm-og-ansigtslotion-946171--plp_product-tile-250.jpg,False,3.0, 2,elgiganten.dk,P&G,DK,Search,5,https://www.elgiganten.dk/search/barberskum,1,
GIL073221,Gillette Fusion barbergel 073221 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/barberskum/gillette-fusion-barbergel-073221/GIL073221,"['200 ml', 'Hydrerer og beskytter', 'Indeholder sheasmør']",67.-,https://www.elgiganten.dk/image/dv_web_D18000100247019/GIL073221/gillette-fusion-barbergel-073221--plp_product-tile-250.jpg,False,5.0, 2,elgiganten.dk,P&G,DK,Search,6,https://www.elgiganten.dk/search/barberskum,1,
GIL15764,Gillette Satin Care Lavender Kiss Barbergel ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/barberskum/gillette-satin-care-lavender-kiss-barbergel/GIL15764,"['Forbedrer barberingen', 'Giver silkeblød hud', 'Lavendelolie']",7.-,https://www.elgiganten.dk/image/dv_web_D180001002189036/GIL15764/gillette-satin-care-lavender-kiss-barbergel--plp_product-tile-250.jpg,False,, 0,elgiganten.dk,P&G,DK,Search,7,https://www.elgiganten.dk/search/barberskum,1,
GIL970285,Gillette Series Balm Sensitive Balsam ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/barberskum/gillette-series-balm-sensitive-balsam/GIL970285,"['100 ml', 'Let duft', 'Behagelig god beskyttelse']",27.-,https://www.elgiganten.dk/image/dv_web_D180001002178302/GIL970285/gillette-series-balm-sensitive-balsam--plp_product-tile-250.jpg,False,, 0,elgiganten.dk,P&G,DK,Search,8,https://www.elgiganten.dk/search/barberskum,1,
53594_191064,UNIQ 6297 Wax hair removal ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/barberskum/uniq-6297-wax-hair-removal/53594,[],139.-,https://www.elgiganten.dk/image/dv_web_D180001002278567/53594/uniq-6297-wax-hair-removal--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,9,https://www.elgiganten.dk/search/barberskum,1,
GIL065349,Gillette Satin Care Pure & Delicate barbergel 065349 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/barberskum/gillette-satin-care-pure-delicate-barbergel-065349/GIL065349,"['200 ml', 'Minimerer hudirritation', 'Dermatologisk testet']",1.-,https://www.elgiganten.dk/image/dv_web_D18000100247020/GIL065349/gillette-satin-care-pure-delicate-barbergel-065349--plp_product-tile-250.jpg,False,, 0,elgiganten.dk,P&G,DK,Search,10,https://www.elgiganten.dk/search/barberskum,1,
350675,Oral B Cross Action tandbørstehoveder 374251 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/mund-tandpleje/tandborstehoveder/oral-b-cross-action-tandborstehoveder-374251/350675,"['12 tandbørstehoveder', 'CleanMaximiser-teknologi', '100% mere plakfjerning']",399.-,https://www.elgiganten.dk/image/dv_web_D180001002821581/350675/oral-b-cross-action-tandborstehoveder-374251--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,1,https://www.elgiganten.dk/search/tandb%25C3%25B8rste,1,
195006,Oral B iO Series 9S elektrisk tandbørste IO9BK (sort) ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/mund-tandpleje/elektrisk-tandborste/oral-b-io-series-9s-elektrisk-tandborste-io9bk-sort/195006,"['3D Teeth Tracking-teknologi', 'Trykkontrol', 'Timer, LED-display']",1777.-,https://www.elgiganten.dk/image/dv_web_D180001002490918/195006/oral-b-io-series-9s-elektrisk-tandborste-io9bk-sort--plp_product-tile-250.jpg,True,4.7, 159,elgiganten.dk,P&G,DK,Search,2,https://www.elgiganten.dk/search/tandb%25C3%25B8rste,1,
335630,Oral-B Pro3 3400N elektrisk tandbørste 291053 (sort) ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/mund-tandpleje/elektrisk-tandborste/oral-b-pro3-3400n-elektrisk-tandborste-291053-sort/335630,"['60 min. brugstid', '360° trykbetjening', '3 børstetilstande, timer']",399.-,https://www.elgiganten.dk/image/dv_web_D180001002784644/335630/oral-b-pro3-3400n-elektrisk-tandborste-291053-sort--plp_product-tile-250.jpg,True,4.4, 26,elgiganten.dk,P&G,DK,Search,3,https://www.elgiganten.dk/search/tandb%25C3%25B8rste,1,
196232,Oral-B iO Ultimate Clean tandbørste refill IOREFILL4BK (sort) ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/mund-tandpleje/tandborstehoveder/oral-b-io-ultimate-clean-tandborste-refill-iorefill4bk-sort/196232,"['Kompatibel med iO enhed', 'Op til 100 % plakfjerning', '4-sæt']",299.-,https://www.elgiganten.dk/image/dv_web_D180001002491121/196232/oral-b-io-ultimate-clean-tandborste-refill-iorefill4bk-sort--plp_product-tile-250.jpg,True,5.0, 1,elgiganten.dk,P&G,DK,Search,4,https://www.elgiganten.dk/search/tandb%25C3%25B8rste,1,
196233,Oral-B iO Ultimate Clean tandbørste refill IOREFILL4WH (hvid) ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/mund-tandpleje/tandborstehoveder/oral-b-io-ultimate-clean-tandborste-refill-iorefill4wh-hvid/196233,"['Kompatibel med iO enhed', 'Op til 100 % plakfjerning', '4-sæt']",299.-,https://www.elgiganten.dk/image/dv_web_D180001002490981/196233/oral-b-io-ultimate-clean-tandborste-refill-iorefill4wh-hvid--plp_product-tile-250.jpg,True,5.0, 4,elgiganten.dk,P&G,DK,Search,5,https://www.elgiganten.dk/search/tandb%25C3%25B8rste,1,
350684,Oral-B iO Gentle Care tandbørstehovedpåfyldning 343554 (hvid) ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/mund-tandpleje/tandborstehoveder/oral-b-io-gentle-care-tandborstehovedpafyldning-343554-hvid/350684,"['4 tandbørstehoveder', 'Tilpasser sig tændernes krumning', 'Kompatibel til alle Oral-B iO']",299.-,https://www.elgiganten.dk/image/dv_web_D180001002826259/350684/oral-b-io-gentle-care-tandborstehovedpafyldning-343554-hvid--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,6,https://www.elgiganten.dk/search/tandb%25C3%25B8rste,1,
319158,"Philips Sonicare tandbørstehoved HX909211 (sort, 2-pak) ",,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/mund-tandpleje/tandborstehoveder/philips-sonicare-tandborstehoved-hx909211-sort-2-pak/319158,"['Fjerner pletter på tænderne', 'Effektiv plakfjerning', '2 hoveder inkluderet i pakken']",279.-,https://www.elgiganten.dk/image/dv_web_D180001002749164/319158/philips-sonicare-tandborstehoved-hx909211-sort-2-pak--plp_product-tile-250.jpg,True,4.9, 25,elgiganten.dk,P&G,DK,Search,7,https://www.elgiganten.dk/search/tandb%25C3%25B8rste,1,
196230,Oral-B iO Gentle Care tandbørste refill IOGENTLECARE2WH (hvid) ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/mund-tandpleje/tandborstehoveder/oral-b-io-gentle-care-tandborste-refill-iogentlecare2wh-hvid/196230,"['Kompatibel med iO enhed', 'Til sensitivt tandkød', '2-sæt']",159.-,https://www.elgiganten.dk/image/dv_web_D180001002491114/196230/oral-b-io-gentle-care-tandborste-refill-iogentlecare2wh-hvid--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,8,https://www.elgiganten.dk/search/tandb%25C3%25B8rste,1,
335631,Oral-B Pro3 3400N elektrisk tandbørste 291077 (lyserød) ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/mund-tandpleje/elektrisk-tandborste/oral-b-pro3-3400n-elektrisk-tandborste-291077-lyserod/335631,"['60 min. brugstid', '360° trykbetjening', '3 børstetilstande, timer']",399.-,https://www.elgiganten.dk/image/dv_web_D180001002784610/335631/oral-b-pro3-3400n-elektrisk-tandborste-291077-lyserod--plp_product-tile-250.jpg,True,4.5, 11,elgiganten.dk,P&G,DK,Search,9,https://www.elgiganten.dk/search/tandb%25C3%25B8rste,1,
256898,Oral B 3D White børstehoved 324829 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/mund-tandpleje/tandborstehoveder/oral-b-3d-white-borstehoved-324829/256898,"['Inkluderer 4 tandbørstehoveder', 'Særlig poleringskop', 'Nye og forbedrede børster']",179.-,https://www.elgiganten.dk/image/dv_web_D180001002622843/256898/oral-b-3d-white-borstehoved-324829--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,10,https://www.elgiganten.dk/search/tandb%25C3%25B8rste,1,
120749,Silk’n ToothWave børstehoveder TWRL2PEU001 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/mund-tandpleje/tandborstehoveder/silkn-toothwave-borstehoveder-twrl2peu001/120749,"['2 store børstehoveder', ""Til Silk'n ToothWave tandbørste"", 'Beskytter emalje og tandkød']",249.-,https://www.elgiganten.dk/image/dv_web_D180001002357218/120749/silkn-toothwave-borstehoveder-twrl2peu001--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,11,https://www.elgiganten.dk/search/tandb%25C3%25B8rste,1,
181395,Jordan Smile børstehoveder TBR-4C (4 stk) ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/mund-tandpleje/tandborstehoveder/jordan-smile-borstehoveder-tbr-4c-4-stk/181395,"['4x Jordan Smile børstehoveder TBR-4C', 'Universel brug, koniske filamenter', 'Oval form, 3 rensezoner']",149.-,https://www.elgiganten.dk/image/dv_web_D180001002629614/181395/jordan-smile-borstehoveder-tbr-4c-4-stk--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,12,https://www.elgiganten.dk/search/tandb%25C3%25B8rste,1,
181397,Jordan Smile børstehoveder TBR-4S (4 stk) ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/mund-tandpleje/tandborstehoveder/jordan-smile-borstehoveder-tbr-4s-4-stk/181397,"['4x Jordan Smile børstehoveder TBR-4S', 'Blødt filament, til følsomme tænder', 'Oval form, 3 rensezoner']",149.-,https://www.elgiganten.dk/image/dv_web_D180001002629613/181397/jordan-smile-borstehoveder-tbr-4s-4-stk--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,13,https://www.elgiganten.dk/search/tandb%25C3%25B8rste,1,
181399,Jordan Smile børstehoveder TBR-2W (2 stk) ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/mund-tandpleje/tandborstehoveder/jordan-smile-borstehoveder-tbr-2w-2-stk/181399,"['2x Jordan Smile børstehoveder TBR-2W', 'Bløde filamenter, WhiteTech', 'Oval form, 3 rensezoner']",99.-,https://www.elgiganten.dk/image/dv_web_D180001002629612/181399/jordan-smile-borstehoveder-tbr-2w-2-stk--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,14,https://www.elgiganten.dk/search/tandb%25C3%25B8rste,1,
309789,Philips OneBlade ansigts- og kropstrimmer QP2620/20V2 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/barberskraber-og-barberblade/philips-oneblade-ansigts-og-kropstrimmer-qp262020v2/309789,"['45 minutters brugstid', 'Opgraderet OneBlade-teknologi', 'Våd og tør barbering']",349.-,https://www.elgiganten.dk/image/dv_web_D180001002904351/309789/philips-oneblade-ansigts-og-kropstrimmer-qp262020v2--plp_product-tile-250.jpg,True,4.3, 313,elgiganten.dk,P&G,DK,Search,1,https://www.elgiganten.dk/search/skraber,1,
124541,Gillette Venus Extra Smooth ekstra skær 497447 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/barberskraber-og-barberblade/gillette-venus-extra-smooth-ekstra-skar-497447/124541,"['4 ekstra skær', 'Til Gillete Venus Extra Smooth', 'SkinElixir lubastribe']",169.-,https://www.elgiganten.dk/image/dv_web_D180001002829292/124541/gillette-venus-extra-smooth-ekstra-skar-497447--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,2,https://www.elgiganten.dk/search/skraber,1,
153264,Braun Series 8 barberhoved BRA83M ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/barberskraber-og-barberblade/braun-series-8-barberhoved-bra83m/153264,"['Til Braun Series 8 barbermaskiner', 'Hurtig, præcis, effektiv', 'Bør udskiftes hvert halvandet år']",499.-,https://www.elgiganten.dk/image/dv_web_D180001002449186/153264/braun-series-8-barberhoved-bra83m--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,3,https://www.elgiganten.dk/search/skraber,1,
19397,Gillette Fusion 5 Proglide barberblade 8-pak ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/barberskraber-og-barberblade/gillette-fusion-5-proglide-barberblade-8-pak/19397,"['8-pak med manuelle barberblade', 'Til Gillette Fusion 5 håndtag', 'Precision Trimmer, Lubrastrip']",229.-,https://www.elgiganten.dk/image/dv_web_D180001002829516/19397/gillette-fusion-5-proglide-barberblade-8-pak--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,4,https://www.elgiganten.dk/search/skraber,1,
19401,Gillette Mach3 barberblade (pakke) 462834 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/barberskraber-og-barberblade/gillette-mach3-barberblade-pakke-462834/19401,"['8-pak', '15 barberinger pr. blad', 'Smørestribe']",179.-,https://www.elgiganten.dk/image/dv_web_D180001002829501/19401/gillette-mach3-barberblade-pakke-462834--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,5,https://www.elgiganten.dk/search/skraber,1,
241103,Braun Series 3 shaverhoved BRA21B ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/barberskraber-og-barberblade/braun-series-3-shaverhoved-bra21b/241103,"['Til Braun Series 3 shavere', 'Adaptiv shaving', 'Skal udskiftes hver 18. måned']",199.-,https://www.elgiganten.dk/image/dv_web_D180001002707150/241103/braun-series-3-shaverhoved-bra21b--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,6,https://www.elgiganten.dk/search/skraber,1,
26623,Panasonic yderfolie WES9177Y1361 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/barberskraber-og-barberblade/panasonic-yderfolie-wes9177y1361/26623,"['Udskiftnings-yderfolie', 'Tilbehør til LV9Q/ LV6Q/ CV51', 'Rustfrit stål']",549.-,https://www.elgiganten.dk/image/dv_web_D180001002869890/26623/panasonic-yderfolie-wes9177y1361--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,7,https://www.elgiganten.dk/search/skraber,1,
26607,Panasonic udskiftningsfolie/klingesæt WES9036Y1361 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/barberskraber-og-barberblade/panasonic-udskiftningsfolieklingesat-wes9036y1361/26607,"['Ydre folie/indre klinge', 'Til LV9Q/LV6Q/CV51', 'Tilbehør til barbermaskine']",699.-,https://www.elgiganten.dk/image/dv_web_D180001002338954/26607/panasonic-udskiftningsfolieklingesat-wes9036y1361--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,8,https://www.elgiganten.dk/search/skraber,1,
26619,Panasonic indre barberblad WES9170Y1361 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/barberskraber-og-barberblade/panasonic-indre-barberblad-wes9170y1361/26619,"['Udskifteligt indre barberblad', '5 barberblade', 'Panasonic originalt tilbehør']",179.-,https://www.elgiganten.dk/image/dv_web_D180001002930546/26619/panasonic-indre-barberblad-wes9170y1361--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,9,https://www.elgiganten.dk/search/skraber,1,
26621,Panasonic udskifteligt barberhoved WER9615Y1361 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/barberskraber-og-barberblade/panasonic-udskifteligt-barberhoved-wer9615y1361/26621,"['Udskifteligt barberhoved', 'Til Panasonic GC71/GC51', 'Panasonic originalt tilbehør']",249.-,https://www.elgiganten.dk/image/dv_web_D180001002929705/26621/panasonic-udskifteligt-barberhoved-wer9615y1361--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,10,https://www.elgiganten.dk/search/skraber,1,
294287,Braun Series 7 shaverhoved BRA73S ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/barberskraber-og-barberblade/braun-series-7-shaverhoved-bra73s/294287,"['Til Braun Series 7 shavere', 'Til tæt og sensitiv barbering', 'Skal udskiftes hver 18. måned']",379.-,https://www.elgiganten.dk/image/dv_web_D180001002707140/294287/braun-series-7-shaverhoved-bra73s--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,11,https://www.elgiganten.dk/search/skraber,1,
294288,Braun Series 5 shaverhoved BRA53B ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/barberskraber-og-barberblade/braun-series-5-shaverhoved-bra53b/294288,"['Til Braun Series 5 shavere', 'Til tæt og sensitiv barbering', 'Skal udskiftes hver 18. måned']",299.-,https://www.elgiganten.dk/image/dv_web_D180001002707141/294288/braun-series-5-shaverhoved-bra53b--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,12,https://www.elgiganten.dk/search/skraber,1,
294286,Braun Series 3 shaverhoved BRA31S ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/barberskraber-og-barberblade/braun-series-3-shaverhoved-bra31s/294286,"['Til Braun Series 3 shavere', 'Let udskiftelig', 'Skal udskiftes hver 18. måned']",299.-,https://www.elgiganten.dk/image/dv_web_D180001002707088/294286/braun-series-3-shaverhoved-bra31s--plp_product-tile-250.jpg,True,5.0, 1,elgiganten.dk,P&G,DK,Search,13,https://www.elgiganten.dk/search/skraber,1,
