sku,title,brand,product_url,bullet_points,price,image,in_stock,rating,reviews,e_retailer,client,market,type,position,listing_url,page
352612,Oral-B mundskyl til tandkøds- og emaljepleje 720269 (500 ml) ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/mund-tandpleje/tandpasta/oral-b-mundskyl-til-tandkods-og-emaljepleje-720269-500-ml/352612,"['Frisk myntesmag', 'Alkoholfri', 'Tandkøds- og emaljebeskyttelse']",59.-,https://www.elgiganten.dk/image/dv_web_D180001002828876/352612/oral-b-mundskyl-til-tandkods-og-emaljepleje-720269-500-ml--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,1,https://www.elgiganten.dk/search/mundskyl,1
352606,Oral-B Pro-Expert Strong Teeth mundskyl 090616 (lilla) ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/mund-tandpleje/mundskyller/oral-b-pro-expert-strong-teeth-mundskyl-090616-lilla/352606,"['500ml volumen', '24-timers plakbeskyttelse', 'Brænder ikke i munden']",49.-,https://www.elgiganten.dk/image/dv_web_D180001002826360/352606/oral-b-pro-expert-strong-teeth-mundskyl-090616-lilla--plp_product-tile-250.jpg,True,3.0, 1,elgiganten.dk,P&G,DK,Search,2,https://www.elgiganten.dk/search/mundskyl,1
123486,Oral-B AquaCare 6 mundskyller 233084 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/mund-tandpleje/mundskyller/oral-b-aquacare-6-mundskyller-233084/123486,"['Oxyjet teknologi', '3 niveauer, 2 vandstråler', 'Ledningsfri']",899.-,https://www.elgiganten.dk/image/dv_web_D180001002510067/123486/oral-b-aquacare-6-mundskyller-233084--plp_product-tile-250.jpg,True,3.3, 3,elgiganten.dk,P&G,DK,Search,3,https://www.elgiganten.dk/search/mundskyl,1
123487,Oral-B AquaCare 4 mundskyller 233220 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/mund-tandpleje/mundskyller/oral-b-aquacare-4-mundskyller-233220/123487,"['Oxyhet teknlogi', '2 niveauer, 2 vandstråler', 'Ledningsfri']",699.-,https://www.elgiganten.dk/image/dv_web_D180001002510082/123487/oral-b-aquacare-4-mundskyller-233220--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,4,https://www.elgiganten.dk/search/mundskyl,1
304734,Oral-B Super tandtråd 017369 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/mund-tandpleje/mundskyller/oral-b-super-tandtrad-017369/304734,"['50 forudskårne tandtråd', '3-i-1 brug', 'Ideel til bøjler/broer']",19.-,https://www.elgiganten.dk/image/dv_web_D180001002725160/304734/oral-b-super-tandtrad-017369--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,5,https://www.elgiganten.dk/search/mundskyl,1
304729,Oral-B ProExpert Premium tandtråd 854462 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/mund-tandpleje/mundskyller/oral-b-proexpert-premium-tandtrad-854462/304729,"['40 m tandtråd', 'Reducerer tandkødsbetændelse', 'Mintsmag']",25.-,https://www.elgiganten.dk/image/dv_web_D180001002725142/304729/oral-b-proexpert-premium-tandtrad-854462--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,6,https://www.elgiganten.dk/search/mundskyl,1
304738,Oral-B Essential tandtråd 005029 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/mund-tandpleje/mundskyller/oral-b-essential-tandtrad-005029/304738,"['50 m tandtråd', 'Avanceret 2-lagsdesign', 'Mintsmag']",19.-,https://www.elgiganten.dk/image/dv_web_D180001002725196/304738/oral-b-essential-tandtrad-005029--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,7,https://www.elgiganten.dk/search/mundskyl,1
304739,Oral-B Satin tandtråd 017947 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/mund-tandpleje/mundskyller/oral-b-satin-tandtrad-017947/304739,"['25 m tandtråd', 'Satinagtig tekstur', 'Mintsmag']",19.-,https://www.elgiganten.dk/image/dv_web_D180001002725132/304739/oral-b-satin-tandtrad-017947--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,8,https://www.elgiganten.dk/search/mundskyl,1
384482,Panasonic Air In erstatningsmundstykke EW0950W835 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/mund-tandpleje/mundskyller/panasonic-air-in-erstatningsmundstykke-ew0950w835/384482,"['Fjerner plak', '2 stykker i pakken', 'Til EW1211/1311/1313/1411']",49.-,https://www.elgiganten.dk/image/dv_web_D180001002869874/384482/panasonic-air-in-erstatningsmundstykke-ew0950w835--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,9,https://www.elgiganten.dk/search/mundskyl,1
26605,Panasonic mundskyller EW1411H845 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/mund-tandpleje/mundskyller/panasonic-mundskyller-ew1411h845/26605,"['Rengøring mellem tænderne', 'Rengøring med vandstråle', 'Kapacitet: 130 ml, trådløs']",699.-,https://www.elgiganten.dk/image/dv_web_D180001002313106/26605/panasonic-mundskyller-ew1411h845--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,10,https://www.elgiganten.dk/search/mundskyl,1
178334,Philips Sonicare Airfloss Ultra mundskyller HX843801 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/mund-tandpleje/mundskyller/philips-sonicare-airfloss-ultra-mundskyller-hx843801/178334,"['Mikrodråber, 99% plakfjernelse', '1-3 ugers batteriliv', '2 dyser, tredobbelt luftpust']",649.-,https://www.elgiganten.dk/image/dv_web_D180001002470360/178334/philips-sonicare-airfloss-ultra-mundskyller-hx843801--plp_product-tile-250.jpg,False,3.4, 28,elgiganten.dk,P&G,DK,Search,11,https://www.elgiganten.dk/search/mundskyl,1
HX803207,Philips AirFloss Pro dyse HX803207 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/mund-tandpleje/mundskyller/philips-airfloss-pro-dyse-hx803207/HX803207,"['Fjerner op til 99,9% plak', '2 stk i pakken', 'Tilbehør til HX8331/01']",149.-,https://www.elgiganten.dk/image/dv_web_D18000100251893/HX803207/philips-airfloss-pro-dyse-hx803207--plp_product-tile-250.jpg,False,5.0, 1,elgiganten.dk,P&G,DK,Search,12,https://www.elgiganten.dk/search/mundskyl,1
240318_396396,Rent mellem tænderne -Jetstråle ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/mund-tandpleje/mundskyller/rent-mellem-tanderne-jetstrale/240318,[],159.-,https://www.elgiganten.dk/image/dv_web_D180001002565578/240318/rent-mellem-tanderne-jetstrale--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,13,https://www.elgiganten.dk/search/mundskyl,1
BT750015,Philips Series 7000 skægtrimmer BT750015 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/skagtrimmer/philips-series-7000-skagtrimmer-bt750015/BT750015,"['20 faste længdeindstillinger', 'Brugstid: 75 minutter', 'Click-on præcisionstrimmer']",399.-,https://www.elgiganten.dk/image/dv_web_D18000100291604/BT750015/philips-series-7000-skagtrimmer-bt750015--plp_product-tile-250.jpg,True,3.8, 248,elgiganten.dk,P&G,DK,Search,1,https://www.elgiganten.dk/search/sk%25C3%25A6gtrimmer,1
53148,Philips 9000 Prestige skægtrimmer BT981015 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/skagtrimmer/philips-9000-prestige-skagtrimmer-bt981015/53148,"['120 minutters brugstid', 'SteelPrecision, PowerAdapt Sensor', 'Metalskær, vandtæt']",1199.-,https://www.elgiganten.dk/image/dv_web_D180001002426730/53148/philips-9000-prestige-skagtrimmer-bt981015--plp_product-tile-250.jpg,True,4.4, 102,elgiganten.dk,P&G,DK,Search,2,https://www.elgiganten.dk/search/sk%25C3%25A6gtrimmer,1
29702,Philips 5000 series skægtrimmer BT550215 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/skagtrimmer/philips-5000-series-skagtrimmer-bt550215/29702,"['Brugstid: 90 minutter', '40 længdeindstillinger', 'Vandtæt, ledningsfri']",399.-,https://www.elgiganten.dk/image/dv_web_D180001002234232/29702/philips-5000-series-skagtrimmer-bt550215--plp_product-tile-250.jpg,True,4.0, 154,elgiganten.dk,P&G,DK,Search,3,https://www.elgiganten.dk/search/sk%25C3%25A6gtrimmer,1
303795,Philips 3000 Series skægtrimmer BT322214 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/skagtrimmer/philips-3000-series-skagtrimmer-bt322214/303795,"['60 min brugstid', 'Lift & Trim-system', '20 længdeindstillinger']",263.-,https://www.elgiganten.dk/image/dv_web_D180001002724331/303795/philips-3000-series-skagtrimmer-bt322214--plp_product-tile-250.jpg,True,4.6, 82,elgiganten.dk,P&G,DK,Search,4,https://www.elgiganten.dk/search/sk%25C3%25A6gtrimmer,1
151541,Braun skægtrimmer BT5260 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/skagtrimmer/braun-skagtrimmer-bt5260/151541,"['Brugstid: 100 min', 'Langtidsholdbare skær', '39 længdeindstillinger']",599.-,https://www.elgiganten.dk/image/dv_web_D180001002765876/151541/braun-skagtrimmer-bt5260--plp_product-tile-250.jpg,True,4.2, 6,elgiganten.dk,P&G,DK,Search,5,https://www.elgiganten.dk/search/sk%25C3%25A6gtrimmer,1
335644,Braun Series XT5 multigroomer 400424 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/skagtrimmer/braun-series-xt5-multigroomer-400424/335644,"['Alt-i-en, 45 min brugstid', '4D-blade teknologi', 'Vandtæt, 2-vejs kam']",499.-,https://www.elgiganten.dk/image/dv_web_D180001002871123/335644/braun-series-xt5-multigroomer-400424--plp_product-tile-250.jpg,True,3.7, 3,elgiganten.dk,P&G,DK,Search,6,https://www.elgiganten.dk/search/sk%25C3%25A6gtrimmer,1
160826,Remington T-Series Ultimate Precision skægtrimmer 43266560100 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/skagtrimmer/remington-t-series-ultimate-precision-skagtrimmer-43266560100/160826,"['60 minutters brugstid', 'Reversible T-Blade', '0,4-15 mm længdeindstillinger']",599.-,https://www.elgiganten.dk/image/dv_web_D180001002547539/160826/remington-t-series-ultimate-precision-skagtrimmer-43266560100--plp_product-tile-250.jpg,True,3.2, 9,elgiganten.dk,P&G,DK,Search,7,https://www.elgiganten.dk/search/sk%25C3%25A6gtrimmer,1
160828,Remington Style Series B4 skægtrimmer 43261560100 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/skagtrimmer/remington-style-series-b4-skagtrimmer-43261560100/160828,"['40 minutters brugstid', 'Selvskærpende knive', '17 længdeindstillinger']",299.-,https://www.elgiganten.dk/image/dv_web_D180001002547763/160828/remington-style-series-b4-skagtrimmer-43261560100--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,8,https://www.elgiganten.dk/search/sk%25C3%25A6gtrimmer,1
214410,Remington Heritage skægtrimmer 43278560100 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/skagtrimmer/remington-heritage-skagtrimmer-43278560100/214410,"['60 minutters ledningsfri brugstid', 'Selvskærpende knive', '1,5-15 mm længdeindstillinger']",699.-,https://www.elgiganten.dk/image/dv_web_D180001002510863/214410/remington-heritage-skagtrimmer-43278560100--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,9,https://www.elgiganten.dk/search/sk%25C3%25A6gtrimmer,1
222916,Remington Style series skægtrimmer MB5000 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/skagtrimmer/remington-style-series-skagtrimmer-mb5000/222916,"['Brugstid: 60 minutter', 'Titaniumbelagte blade', 'Længdeindstillinger: 0,4-18 mm']",399.-,https://www.elgiganten.dk/image/dv_web_D180001002525432/222916/remington-style-series-skagtrimmer-mb5000--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,10,https://www.elgiganten.dk/search/sk%25C3%25A6gtrimmer,1
222946,Remington Style Series B3 skægtrimmer MB3000 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/skagtrimmer/remington-style-series-b3-skagtrimmer-mb3000/222946,"['Brugstid: 60 minutter', 'Titaniumbelagte blade', 'Længdeindstillinger: 0,4-18 mm']",199.-,https://www.elgiganten.dk/image/dv_web_D180001002525491/222946/remington-style-series-b3-skagtrimmer-mb3000--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,11,https://www.elgiganten.dk/search/sk%25C3%25A6gtrimmer,1
302453,Remington Promo skægsæt MB4047 (sort/brun) ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/skagtrimmer/remington-promo-skagsat-mb4047-sortbrun/302453,"['Brugstid: 90 min', 'Titaniumbelagte blade', '3 kamme, opbevaringspose']",499.-,https://www.elgiganten.dk/image/dv_web_D180001002721543/302453/remington-promo-skagsat-mb4047-sortbrun--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,12,https://www.elgiganten.dk/search/sk%25C3%25A6gtrimmer,1
348992,Remington Omniblade skægtrimmer HG2000 (sort/sølv) ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/skagtrimmer/remington-omniblade-skagtrimmer-hg2000-sortsolv/348992,"['Brugstid: 40 min', 'Vandtæt', 'Micro-trimmer']",349.-,https://www.elgiganten.dk/image/dv_web_D180001002871520/348992/remington-omniblade-skagtrimmer-hg2000-sortsolv--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,13,https://www.elgiganten.dk/search/sk%25C3%25A6gtrimmer,1
348988,Remington Omniblade Multi-Pro skægtrimmer HG5000 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/skagtrimmer/remington-omniblade-multi-pro-skagtrimmer-hg5000/348988,"['Brugstid: 60 min', 'Stemplet og slebet blad', '9 udskiftelige tilbehørsdele']",599.-,https://www.elgiganten.dk/image/dv_web_D180001002871505/348988/remington-omniblade-multi-pro-skagtrimmer-hg5000--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,14,https://www.elgiganten.dk/search/sk%25C3%25A6gtrimmer,1
348982,Remington T-Series detaljesæt NE7.000 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/skagtrimmer/remington-t-series-detaljesat-ne7000/348982,"['Batteridreven', 'Titanium-dækket klinge', 'Justerbart tilbehør']",249.-,https://www.elgiganten.dk/image/dv_web_D180001002816036/348982/remington-t-series-detaljesat-ne7000--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,15,https://www.elgiganten.dk/search/sk%25C3%25A6gtrimmer,1
348993,Remington Omniblade skægtrimmer HG1000 (sort) ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/skagtrimmer/remington-omniblade-skagtrimmer-hg1000-sort/348993,"['Batteridrevet', '100 % vandtæt', '3 x skægkamme']",199.-,https://www.elgiganten.dk/image/dv_web_D180001002871495/348993/remington-omniblade-skagtrimmer-hg1000-sort--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,16,https://www.elgiganten.dk/search/sk%25C3%25A6gtrimmer,1
348987,Remington Omniblade Face & Body trimmer HG3000 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/skagtrimmer/remington-omniblade-face-body-trimmer-hg3000/348987,"['Brugstid: 40 min', 'Stemplet og slebet blad', '6 udskiftelige tilbehørsdele']",399.-,https://www.elgiganten.dk/image/dv_web_D180001002826839/348987/remington-omniblade-face-body-trimmer-hg3000--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,17,https://www.elgiganten.dk/search/sk%25C3%25A6gtrimmer,1
54132,Remington Graphite Series G3 trimmer PG3000 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/skagtrimmer/remington-graphite-series-g3-trimmer-pg3000/54132,"['Alt-i-1-trimmer', '40 minutters brugstid uden ledning', 'Vaskbare blade og tilbehør']",249.-,https://www.elgiganten.dk/image/dv_web_D180001002297547/54132/remington-graphite-series-g3-trimmer-pg3000--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,18,https://www.elgiganten.dk/search/sk%25C3%25A6gtrimmer,1
54142,Remington Boss Manchester United Edition skægtrimmer MB4128 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/skagtrimmer/remington-boss-manchester-united-edition-skagtrimmer-mb4128/54142,"['9 længder, Man Utd Edition', '40 minutters brug uden ledning', 'CaptureTrim-skær']",399.-,https://www.elgiganten.dk/image/dv_web_D180001002311103/54142/remington-boss-manchester-united-edition-skagtrimmer-mb4128--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,19,https://www.elgiganten.dk/search/sk%25C3%25A6gtrimmer,1
54131,Remington Graphite Series G4 trimmer PG4000 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/skagtrimmer/remington-graphite-series-g4-trimmer-pg4000/54131,"['Alt-i-1-trimmer', '60 minutters brugstid uden ledning', 'Vaskbare blade og tilbehør']",349.-,https://www.elgiganten.dk/image/dv_web_D180001002302049/54131/remington-graphite-series-g4-trimmer-pg4000--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,20,https://www.elgiganten.dk/search/sk%25C3%25A6gtrimmer,1
54143,Remington Heritage trimmer MPT1000 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/skagtrimmer/remington-heritage-trimmer-mpt1000/54143,"['Kompakt design', 'Auto-skæraktivering', 'Batteridrevet']",249.-,https://www.elgiganten.dk/image/dv_web_D180001002311369/54143/remington-heritage-trimmer-mpt1000--plp_product-tile-250.jpg,True,2.0, 1,elgiganten.dk,P&G,DK,Search,21,https://www.elgiganten.dk/search/sk%25C3%25A6gtrimmer,1
54130,Remington DuraBlade Manchester United Edition skægtrimmer MB055 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/skagtrimmer/remington-durablade-manchester-united-edition-skagtrimmer-mb055/54130,"['60 min. brug uden ledning, vandtæt', 'Langtidsholdbare blade', 'Manchester United Edition']",499.-,https://www.elgiganten.dk/image/dv_web_D180001002311043/54130/remington-durablade-manchester-united-edition-skagtrimmer-mb055--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,22,https://www.elgiganten.dk/search/sk%25C3%25A6gtrimmer,1
MB6850,Remington Vacuum Beard&Stubble trimmer MB6850 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/skagtrimmer/remington-vacuum-beardstubble-trimmer-mb6850/MB6850,"['60 min. brugstid', 'Vakuumteknologi', 'Justerbar kam (2-18 mm)']",699.-,https://www.elgiganten.dk/image/dv_web_D18000100266523/MB6850/remington-vacuum-beardstubble-trimmer-mb6850--plp_product-tile-250.jpg,True,2.0, 1,elgiganten.dk,P&G,DK,Search,23,https://www.elgiganten.dk/search/sk%25C3%25A6gtrimmer,1
MB070,Remington DuraBlade Pro skægtrimmer MB070 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/skagtrimmer/remington-durablade-pro-skagtrimmer-mb070/MB070,"['60 minutters kabelfri brug', 'Slidstærke blade', '4 kamme, detaljetrimmer']",499.-,https://www.elgiganten.dk/image/dv_web_D18000100266525/MB070/remington-durablade-pro-skagtrimmer-mb070--plp_product-tile-250.jpg,True,5.0, 3,elgiganten.dk,P&G,DK,Search,24,https://www.elgiganten.dk/search/sk%25C3%25A6gtrimmer,1
MB4120,Remington Beard Boss skægtrimmer MB4120 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/skagtrimmer/remington-beard-boss-skagtrimmer-mb4120/MB4120,"['11 forudindstillede længdeindstillinger', 'OptiAngle-design', 'Batteridrevet']",299.-,https://www.elgiganten.dk/image/dv_web_D18000100261039/MB4120/remington-beard-boss-skagtrimmer-mb4120--plp_product-tile-250.jpg,True,3.9, 11,elgiganten.dk,P&G,DK,Search,25,https://www.elgiganten.dk/search/sk%25C3%25A6gtrimmer,1
MB010,Remington Durablade skægtrimmer MB010 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/skagtrimmer/remington-durablade-skagtrimmer-mb010/MB010,"['40 min brugstid', 'Langvarige skarpe klinger', '100% vandtæt, 5 års garanti']",299.-,https://www.elgiganten.dk/image/dv_web_D180001002181729/MB010/remington-durablade-skagtrimmer-mb010--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,26,https://www.elgiganten.dk/search/sk%25C3%25A6gtrimmer,1
MB4850,Remington Indestructible skægtrimmer MB4850 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/skagtrimmer/remington-indestructible-skagtrimmer-mb4850/MB4850,"['Ekstra holdbar', 'Justerbar kam: 1,5-18 mm', '120 minutters trådløs brug']",599.-,https://www.elgiganten.dk/image/dv_web_D18000100258781/MB4850/remington-indestructible-skagtrimmer-mb4850--plp_product-tile-250.jpg,True,2.9, 51,elgiganten.dk,P&G,DK,Search,27,https://www.elgiganten.dk/search/sk%25C3%25A6gtrimmer,1
REMMB4200,Remington Endurance skægtrimmer MB4200 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/skagtrimmer/remington-endurance-skagtrimmer-mb4200/REMMB4200,"['90 min. brugstid', 'Længevarende ydelse', 'Turbo mode, hurtigopladning']",329.-,https://www.elgiganten.dk/image/dv_web_D18000100268163/REMMB4200/remington-endurance-skagtrimmer-mb4200--plp_product-tile-250.jpg,True,1.0, 1,elgiganten.dk,P&G,DK,Search,28,https://www.elgiganten.dk/search/sk%25C3%25A6gtrimmer,1
309781,Philips MG7715/15 multigroomer MG771515V2 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/skagtrimmer/philips-mg771515-multigroomer-mg771515v2/309781,"['13 vedhæng', '2 timers brugstid pr. opladning', 'Vandtæt']",399.-,https://www.elgiganten.dk/image/dv_web_D180001002744622/309781/philips-mg771515-multigroomer-mg771515v2--plp_product-tile-250.jpg,True,4.5, 188,elgiganten.dk,P&G,DK,Search,29,https://www.elgiganten.dk/search/sk%25C3%25A6gtrimmer,1
309778,Philips Series 3000 skægtrimmer BT320614V2 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/skagtrimmer/philips-series-3000-skagtrimmer-bt320614v2/309778,"['Brugstid: 45 minutter', 'Kvalitetsblade i rustfrit stål', '10 længdeindstillinger (0,5-10mm)']",159.-,https://www.elgiganten.dk/image/dv_web_D180001002748767/309778/philips-series-3000-skagtrimmer-bt320614v2--plp_product-tile-250.jpg,True,4.6, 82,elgiganten.dk,P&G,DK,Search,30,https://www.elgiganten.dk/search/sk%25C3%25A6gtrimmer,1
309776,Philips MG3730/15 multigroomer MG373015V2 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/skagtrimmer/philips-mg373015-multigroomer-mg373015v2/309776,"['8 vedhæng', '60 mins brugstid pr. opladning', 'Selvslibende blade']",279.-,https://www.elgiganten.dk/image/dv_web_D180001002744629/309776/philips-mg373015-multigroomer-mg373015v2--plp_product-tile-250.jpg,True,4.6, 168,elgiganten.dk,P&G,DK,Search,31,https://www.elgiganten.dk/search/sk%25C3%25A6gtrimmer,1
26606,Panasonic barbermaskine ERGB86K503 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/skagtrimmer/panasonic-barbermaskine-ergb86k503/26606,"['50 minutters brugstid', '58 længdeindstillinger', '3 kamtilbehør']",799.-,https://www.elgiganten.dk/image/dv_web_D180001002869934/26606/panasonic-barbermaskine-ergb86k503--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,32,https://www.elgiganten.dk/search/sk%25C3%25A6gtrimmer,1
295462,Philips Series 5000 multitrimmer MG5720/15 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/skagtrimmer/philips-series-5000-multitrimmer-mg572015/295462,"['9-i-1 trimmer', '80 min. brugstid', '2 år garanti']",499.-,https://www.elgiganten.dk/image/dv_web_D180001002709449/295462/philips-series-5000-multitrimmer-mg572015--plp_product-tile-250.jpg,True,4.4, 142,elgiganten.dk,P&G,DK,Search,33,https://www.elgiganten.dk/search/sk%25C3%25A6gtrimmer,1
303791,Philips 5000 series skægtrimmer BT552215 ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/skagtrimmer/philips-5000-series-skagtrimmer-bt552215/303791,"['120 min. brugstid', 'Vandtæt, selvslibende skær', '40 indstillinger, Lift & Trim PRO']",599.-,https://www.elgiganten.dk/image/dv_web_D180001002796642/303791/philips-5000-series-skagtrimmer-bt552215--plp_product-tile-250.jpg,True,4.5, 68,elgiganten.dk,P&G,DK,Search,34,https://www.elgiganten.dk/search/sk%25C3%25A6gtrimmer,1
304797,BaByliss for Men multitrimmer MT726E ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/skagtrimmer/babyliss-for-men-multitrimmer-mt726e/304797,"['8-i-1 apparat, 60 min brugstid', 'Titanium blade-teknologi', 'Hovederne kan vaskes']",299.-,https://www.elgiganten.dk/image/dv_web_D180001002724674/304797/babyliss-for-men-multitrimmer-mt726e--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,35,https://www.elgiganten.dk/search/sk%25C3%25A6gtrimmer,1
304799,BaByliss for Men Carbon Titanium multitrimmer MT726E (sort/gold) ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/skagtrimmer/babyliss-for-men-carbon-titanium-multitrimmer-mt726e-sortgold/304799,"['11-i-1, 70 min brugstid', 'Carbon Titanium blade-teknologi', 'Våd & tør brug']",499.-,https://www.elgiganten.dk/image/dv_web_D180001002740362/304799/babyliss-for-men-carbon-titanium-multitrimmer-mt726e-sortgold--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,36,https://www.elgiganten.dk/search/sk%25C3%25A6gtrimmer,1
304790,BaByliss for Men Carbon Beard Master skægtrimmer ,,https://www.elgiganten.dk/product/personlig-pleje-skonhed-velvare/barbering-harfjerning/skagtrimmer/babyliss-for-men-carbon-beard-master-skagtrimmer/304790,"['60 min. brugstid', '24 længdeindstillinger', 'Kan bruges med og uden ledning']",349.-,https://www.elgiganten.dk/image/dv_web_D180001002724725/304790/babyliss-for-men-carbon-beard-master-skagtrimmer--plp_product-tile-250.jpg,True,, 0,elgiganten.dk,P&G,DK,Search,37,https://www.elgiganten.dk/search/sk%25C3%25A6gtrimmer,1
