sku,title,product_url,description,price,image,rating,reviews,e_retailer,client,market,type,position,listing_url,page
5556188,Robijn Classics Black Velvet Perfect Match Pakket,https://www.kruidvat.be/nl/robijn-classics-black-velvet-perfect-match-pakket/p/5556188,5 stuks,19.50,https://www.kruidvat.be/medias/prd-front-5556188-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8OTcyNzB8aW1hZ2UvanBlZ3xoOTIvaDAzLzEyNTA4ODU1MzA0MjIyL3ByZC1mcm9udC01NTU2MTg4LTFfNjAweDYwMHwyNGFjYTI5YjY0MjllOWQ1MTg4NGViODQwMWQzMzBkMjFiYzBkMmQ0OWUzNDEwYTU5MjE1YTdiYWNjNzc3NjU2,,,kruidvat.be,P&G,BE,Search,11,https://www.kruidvat.be/nl/search?q=wasmiddel&text=wasmiddel&searchType=manual,1
5556223,Robijn Stralend Wit Perfect Match Pakket,https://www.kruidvat.be/nl/robijn-stralend-wit-perfect-match-pakket/p/5556223,5 stuks,19.00,https://www.kruidvat.be/medias/prd-front-5556223-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8NzcyMzF8aW1hZ2UvanBlZ3xoNGMvaDM1LzEyNTA4MzA5MTI3MTk4L3ByZC1mcm9udC01NTU2MjIzLTFfNjAweDYwMHwwZDM1MWE2MDMxNTI0ZGZmMTZmNjdmYmVlZjZjZWE4MWE0NDc3NzBkZDZiZDQ0ZDNmYjc2ZTIyNjk4MmUwNjgw,,,kruidvat.be,P&G,BE,Search,12,https://www.kruidvat.be/nl/search?q=wasmiddel&text=wasmiddel&searchType=manual,1
5440352,Witte Reus Color Reus 3+1 Power Caps,https://www.kruidvat.be/nl/witte-reus-color-reus-31-power-caps/p/5440352,52 stuks,9.99,https://www.kruidvat.be/medias/prd-front-5440352-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8MTU0ODEzOXxpbWFnZS9qcGVnfGg2OC9oZDcvMTIyNTE0NzQxMzMwMjIvcHJkLWZyb250LTU0NDAzNTItMV82MDB4NjAwfGQxYWJiOTAxMzQwZmVjMGFmMzljMzlmNGUxNjc4MzgzOWNiN2EzY2RmODFlYWZhNjgwODQ1NjZkZDc0NTA5MGE,5.0,1,kruidvat.be,P&G,BE,Search,13,https://www.kruidvat.be/nl/search?q=wasmiddel&text=wasmiddel&searchType=manual,1
5370527,Dash Stralende Kleuren All in 1 Pods,https://www.kruidvat.be/nl/dash-stralende-kleuren-all-in-1-pods/p/5370527,16 stuks,5.99,https://www.kruidvat.be/medias/prd-front-5370527-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8Mzk4NjZ8aW1hZ2UvanBlZ3xoM2QvaDU4LzExOTA1NDgzNDQwMTU4L3ByZC1mcm9udC01MzcwNTI3LTFfNjAweDYwMHw5MzEwZWY3M2IwMTcyNWZmZWE4MWEzMzY4M2M0NTI1MDVmMmJmZDY2MmYxNjlkMzllZGE4YTcyOTc4ZWYyODI1,4.7335,1681,kruidvat.be,P&G,BE,Search,14,https://www.kruidvat.be/nl/search?q=wasmiddel&text=wasmiddel&searchType=manual,1
5370520,Dash Witter Dan Wit All in 1 Pods,https://www.kruidvat.be/nl/dash-witter-dan-wit-all-in-1-pods/p/5370520,16 stuks,5.99,https://www.kruidvat.be/medias/prd-front-5370520-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8Mzk0NDZ8aW1hZ2UvanBlZ3xoYWYvaDExLzExOTA1NDg0NDU1OTY2L3ByZC1mcm9udC01MzcwNTIwLTFfNjAweDYwMHxiZWY5MGE3ZTVjN2QxYjU5YTMyNDY3YmRkYjRlNDM1YzU2ODFkN2M5Mjk1YmUwOWY2ZjUzY2U5Zjc2MjE1MTFm,4.5387,1498,kruidvat.be,P&G,BE,Search,15,https://www.kruidvat.be/nl/search?q=wasmiddel&text=wasmiddel&searchType=manual,1
20714,Silver Soda Grof,https://www.kruidvat.be/nl/silver-soda-grof/p/20714,1000g,0.89,https://www.kruidvat.be/medias/prd-front-20714-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8NDI1MjN8aW1hZ2UvanBlZ3xoMDkvaDdmLzExOTY0NDUxNzE3MTUwL3ByZC1mcm9udC0yMDcxNC0xXzYwMHg2MDB8Njc4Njg2ZGNjMWU3N2RjNDQwNmM2YmZkNzIwY2M2ZTMyNDljOTQ3MzE5NWE3ZGZhZjc4ZmEzZGUxOWQ5M2NjZQ,5.0,5,kruidvat.be,P&G,BE,Search,16,https://www.kruidvat.be/nl/search?q=wasmiddel&text=wasmiddel&searchType=manual,1
2703338,Biotex Handwas & Inweek Poeder,https://www.kruidvat.be/nl/biotex-handwas-inweek-poeder/p/2703338,750g,4.99,https://www.kruidvat.be/medias/prd-front-2703338-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8NDk0OTN8aW1hZ2UvanBlZ3xoZjEvaDJmLzExODY4NTUwNjkyODk0L3ByZC1mcm9udC0yNzAzMzM4LTFfNjAweDYwMHwxZTFhM2IxM2Q4YjFkMzk3Zjg3OWM3ZmVmYmE4NzA5MzgzZDE4YzY2NDI4ZWQyMjVlYTA0YjVjYzIxOWRiZTVi,4.4286,28,kruidvat.be,P&G,BE,Search,17,https://www.kruidvat.be/nl/search?q=wasmiddel&text=wasmiddel&searchType=manual,1
4930759,Calgon 3-in-1 Power Wasmachinereiniger Poeder,https://www.kruidvat.be/nl/calgon-3-in-1-power-wasmachinereiniger-poeder/p/4930759,"1,5kg",24.99,https://www.kruidvat.be/medias/prd-front-4930759-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8MTA1OTc2fGltYWdlL2pwZWd8aDcyL2hiMy8xMjI3MzI0NTU1MjY3MC9wcmQtZnJvbnQtNDkzMDc1OS0xXzYwMHg2MDB8NzQzM2MxZjYwMjZlMGVkNWZmZjM1NzlkZDgxMDBiZDc0ZjBlNmE4ZTYyNWJjMmMxMGU3NDFmMzgyNDQ2Njg0ZQ,4.6667,3,kruidvat.be,P&G,BE,Search,18,https://www.kruidvat.be/nl/search?q=wasmiddel&text=wasmiddel&searchType=manual,1
2247883,Kruidvat Oxi White Vlekkenverwijderaar,https://www.kruidvat.be/nl/kruidvat-oxi-white-vlekkenverwijderaar/p/2247883,750g,2.99,https://www.kruidvat.be/medias/prd-front-2247883-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8MzgxMzB8aW1hZ2UvanBlZ3xoNGMvaGM3LzExODYyNTA3ODQ3NzEwL3ByZC1mcm9udC0yMjQ3ODgzLTFfNjAweDYwMHw5MzJhZTUxOGQxMjliMTllNDcxYzcxNjk4NjQxYjk1OWQ0NGQyMjM2MWIzZTg3M2Y2NTczM2I0OWE5YTQ2ODJh,4.5,4,kruidvat.be,P&G,BE,Search,19,https://www.kruidvat.be/nl/search?q=wasmiddel&text=wasmiddel&searchType=manual,1
487333,Kruidvat Oxi Vlekkenverwijderaar,https://www.kruidvat.be/nl/kruidvat-oxi-vlekkenverwijderaar/p/487333,750g,2.99,https://www.kruidvat.be/medias/prd-front-487333-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8NDE1MDN8aW1hZ2UvanBlZ3xoNDQvaDhhLzEyMDcwMDI0ODA2NDMwL3ByZC1mcm9udC00ODczMzMtMV82MDB4NjAwfDZiM2QxN2ExNDc2NGE2OThmYzY5NmE4MmY2ZjY1ZTk1YWNkYzQ4Mjk2N2ExNDU3NzU5YjZiNDFiNDMyYTY0MjY,4.75,4,kruidvat.be,P&G,BE,Search,20,https://www.kruidvat.be/nl/search?q=wasmiddel&text=wasmiddel&searchType=manual,1
