sku,title,product_url,description,price,image,rating,reviews,e_retailer,client,market,type,position,listing_url,page
4381259,Braun Series 3 ProSkin 3000s Scheerapparaat,https://www.kruidvat.nl/braun-series-3-proskin-3000s-scheerapparaat/p/4381259,,84.99,https://www.kruidvat.nl/medias/prd-front-4381259-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8OTMzNzl8aW1hZ2UvanBlZ3xoZjMvaGE1LzEwNjQxMzczMzY0MjU0L3ByZC1mcm9udC00MzgxMjU5LTFfNjAweDYwMHxmZWNmYTlkY2JiZDhmZmVjNDliMDkyNmJjNzg1ZDE3YWZhNGIyMWYwNTEwYTUzMzZhZGQzZTcxNDUzZmJlOTM5,2.5,2,kruidvat.nl,P&G,NL,Search,4,https://www.kruidvat.nl/search?q=scheerapparaat&text=scheerapparaat&searchType=manual,1
4748045,Philips S7370/12 Scheerapparaat,https://www.kruidvat.nl/philips-s7370-12-scheerapparaat/p/4748045,zwart,149.99,https://www.kruidvat.nl/medias/prd-front-4748045-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8OTIzMzJ8aW1hZ2UvanBlZ3xoMDEvaDdmLzEwMjg4MTQwODc3ODU0L3ByZC1mcm9udC00NzQ4MDQ1LTFfNjAweDYwMHwzOGQ0ZjQ0NmZjMWE1YTI5NDYxOTRmMTg5NDQxYWVlNGZjYmUzNWM2OWI1MTdiYzA1NDA5ZmUzYmRkY2Q3YjA1,4.0529,1266,kruidvat.nl,P&G,NL,Search,5,https://www.kruidvat.nl/search?q=scheerapparaat&text=scheerapparaat&searchType=manual,1
4678318,Gillette Fusion Scheerapparaat,https://www.kruidvat.nl/gillette-fusion-scheerapparaat/p/4678318,,16.99,https://www.kruidvat.nl/medias/prd-front-4678318-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8OTY1ODJ8aW1hZ2UvanBlZ3xoY2MvaGRiLzEwMTgxMDQ4MjA1MzQyL3ByZC1mcm9udC00Njc4MzE4LTFfNjAweDYwMHwxOGU1ZDdjZTQ1MjYwMzkwN2NhOTFiZjg5MDc5YTFkOGJhNTAyZGY3NmIxMzdmNTM2MzE4ZDBhOWRmMTE4Mzdh,4.6284,261,kruidvat.nl,P&G,NL,Search,6,https://www.kruidvat.nl/search?q=scheerapparaat&text=scheerapparaat&searchType=manual,1
4038224,Wilkinson Sword Intuition Sensitive Scheermesje,https://www.kruidvat.nl/wilkinson-sword-intuition-sensitive-scheermesje/p/4038224,,12.49,https://www.kruidvat.nl/medias/prd-front-4038224-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8MTAzNjY5fGltYWdlL2pwZWd8aDQyL2g1ZS85NjgxNDUxNzQ1MzEwL3ByZC1mcm9udC00MDM4MjI0LTFfNjAweDYwMHwwNzJlNGEwMmI1YTZiOWVjM2FmY2QwZDZkMGViZDczMWRlNmRhMmVhZjdlYTc4YjMyNzBhMzY2YzFhNjA3ZjQw,4.5,2,kruidvat.nl,P&G,NL,Search,7,https://www.kruidvat.nl/search?q=scheerapparaat&text=scheerapparaat&searchType=manual,1
5434521,Wilkinson Sword Intuition Hi Audrey Scheersysteem,https://www.kruidvat.nl/wilkinson-sword-intuition-hi-audrey-scheersysteem/p/5434521,,14.99,https://www.kruidvat.nl/medias/prd-front-5434521-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8NTQ5NDR8aW1hZ2UvanBlZ3xoNWIvaDgzLzEwNzk3ODY5NzI3Nzc0L3ByZC1mcm9udC01NDM0NTIxLTFfNjAweDYwMHw2NmJjMjA0YjVlNDQ1ODI4M2M4YTY5MTVkNmYzYTFkYzFmNDM2N2FjNDBjZTk4NTExMDcwYjA2NTQ1YWQyNDhm,3.6667,3,kruidvat.nl,P&G,NL,Search,8,https://www.kruidvat.nl/search?q=scheerapparaat&text=scheerapparaat&searchType=manual,1
5108951,Wilkinson Sword Intuition Complete Scheermes,https://www.kruidvat.nl/wilkinson-sword-intuition-complete-scheermes/p/5108951,,14.99,https://www.kruidvat.nl/medias/prd-front-5108951-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8MTQwMTc2fGltYWdlL2pwZWd8aDFjL2g2MC8xMDQxMDQ5OTIxMTI5NC9wcmQtZnJvbnQtNTEwODk1MS0xXzYwMHg2MDB8ZjVjOTBhNzg5NWE3YzNmNTdhNDI1N2I5ZDc0Yzk0MzcyYTU0NGE5OGEwNTIxYjZlZjk5NDAwZmY5Y2RlMzYyMA,,,kruidvat.nl,P&G,NL,Search,9,https://www.kruidvat.nl/search?q=scheerapparaat&text=scheerapparaat&searchType=manual,1
4678297,Gillette Fusion ProShield Scheersysteem,https://www.kruidvat.nl/gillette-fusion-proshield-scheersysteem/p/4678297,,18.49,https://www.kruidvat.nl/medias/prd-front-4678297-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8OTIxOTN8aW1hZ2UvanBlZ3xoYmEvaGRjLzEwMTc5MTk5MTA3MTAyL3ByZC1mcm9udC00Njc4Mjk3LTFfNjAweDYwMHw1MzliYTRjMjU4YzczNmViMDA5MWI5OWJmNzFlMjJkMTMwOGViODliZGEwY2RjMzcwNDllYTI3ZGQzYzEzZWEw,4.5978,92,kruidvat.nl,P&G,NL,Search,10,https://www.kruidvat.nl/search?q=scheerapparaat&text=scheerapparaat&searchType=manual,1
1323498,Gillette Venus ComfortGlide Breeze Scheersysteem,https://www.kruidvat.nl/gillette-venus-comfortglide-breeze-scheersysteem/p/1323498,,17.19,https://www.kruidvat.nl/medias/prd-front-1323498-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8NzkzNDl8aW1hZ2UvanBlZ3xoNDMvaDlhLzEwMTEwMzE2OTA0NDc4L3ByZC1mcm9udC0xMzIzNDk4LTFfNjAweDYwMHxmZjQ2NGZmZWNhNDY3N2U4M2NkYjNhZjBmY2EzOGU2NzMxNmY1MTZhNTlhN2MzZjUwZDdmNDA0NzcwYjFlNjRj,4.6923,1820,kruidvat.nl,P&G,NL,Search,11,https://www.kruidvat.nl/search?q=scheerapparaat&text=scheerapparaat&searchType=manual,1
4678290,Gillette Fusion5 ProGlide Scheersysteem,https://www.kruidvat.nl/gillette-fusion5-proglide-scheersysteem/p/4678290,,18.99,https://www.kruidvat.nl/medias/prd-front-4678290-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8ODc4OTJ8aW1hZ2UvanBlZ3xoMzAvaDMyLzEwMjM2MDU5NTgyNDk0L3ByZC1mcm9udC00Njc4MjkwLTFfNjAweDYwMHxlMTk2NzZhM2YwZjY5OGE0ZDY1ZTc3YTViODg3MmE3ZjAxY2EyYjY0ODhkNDE4NDc5Mjc0NjMxN2IzMzI2YzU5,4.588,432,kruidvat.nl,P&G,NL,Search,12,https://www.kruidvat.nl/search?q=scheerapparaat&text=scheerapparaat&searchType=manual,1
5420850,Gillette Venus V Edition Comfortglide Coconut Scheersysteem,https://www.kruidvat.nl/gillette-venus-v-edition-comfortglide-coconut-scheersysteem/p/5420850,,16.99,https://www.kruidvat.nl/medias/prd-front-5420850-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8OTI3NDd8aW1hZ2UvanBlZ3xoYWMvaDUyLzEwMDQ2NjAzNzU1NTUwL3ByZC1mcm9udC01NDIwODUwLTFfNjAweDYwMHwzYTEwMzI5NmRiOTc4YzY4NmU1YTc5ZTdlMTUxOGI3NTA5YWU4MzE4ODUzYzU3NTNkODJlZjdlOTNkMTBkMjU2,,,kruidvat.nl,P&G,NL,Search,13,https://www.kruidvat.nl/search?q=scheerapparaat&text=scheerapparaat&searchType=manual,1
21022,Gillette Mach3 Scheersysteem,https://www.kruidvat.nl/gillette-mach3-scheersysteem/p/21022,,12.99,https://www.kruidvat.nl/medias/prd-front-21022-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8ODI3NzZ8aW1hZ2UvanBlZ3xoNjIvaGJmLzEwMTc4MzQzMjM5NzEwL3ByZC1mcm9udC0yMTAyMi0xXzYwMHg2MDB8OWQ3YTNhNDI0OWVmMzVkMzUzYjE4NTViZThkYjIxNzg5OWNhNmI3OWY5ZjFmOGZkYWExYjRkYzQ2OGZhZTBkMA,4.3782,193,kruidvat.nl,P&G,NL,Search,14,https://www.kruidvat.nl/search?q=scheerapparaat&text=scheerapparaat&searchType=manual,1
5063934,Gillette Mach3 Turbo Scheersysteem,https://www.kruidvat.nl/gillette-mach3-turbo-scheersysteem/p/5063934,2 stuks,15.79,https://www.kruidvat.nl/medias/prd-front-5063934-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8ODU2MTd8aW1hZ2UvanBlZ3xoZjMvaDFlLzEwMTc4MzU5ODg1ODU0L3ByZC1mcm9udC01MDYzOTM0LTFfNjAweDYwMHw2ZjExYWQ2YzdiZDEzOGNkYmY1ZjQ3MjU0MDUxMDUwOTRmOTQ0ZmM3ZjNlN2Y3ODExZGZiZjhlMDQyYTE3MDlh,4.4615,26,kruidvat.nl,P&G,NL,Search,15,https://www.kruidvat.nl/search?q=scheerapparaat&text=scheerapparaat&searchType=manual,1
4660020,Gillette SkinGuard Sensitive Scheersysteem,https://www.kruidvat.nl/gillette-skinguard-sensitive-scheersysteem/p/4660020,,16.99,https://www.kruidvat.nl/medias/prd-front-4660020-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8OTU0MDV8aW1hZ2UvanBlZ3xoNjYvaGMxLzEwMjA5MzY5ODE3MTE4L3ByZC1mcm9udC00NjYwMDIwLTFfNjAweDYwMHwxMjc2YzQzZGE5YTYxMTY3ZTQ4MTVkYzc0YzcyYzZiYzM5MmRlYTk1YjIwNGRlODUxODJlZjhjNjQxMDUyNmFl,4.6656,921,kruidvat.nl,P&G,NL,Search,16,https://www.kruidvat.nl/search?q=scheerapparaat&text=scheerapparaat&searchType=manual,1
5523106,Philips MG3710 Multigroom,https://www.kruidvat.nl/philips-mg3710-multigroom/p/5523106,,18.99,https://www.kruidvat.nl/medias/prd-front-5523106-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8Njg0MDh8aW1hZ2UvanBlZ3xoNzkvaGMzLzExNzc2NDczMzk5MzI2L3ByZC1mcm9udC01NTIzMTA2LTFfNjAweDYwMHw1ZTliNzI0MzYzMzgyNWI4ZGE3NTBiNTk5ZWY3M2NlMmY2NjQ0YmY5MzJmYTFkODQ2Yjk3MWIzMTY0ZjRlOGE3,,,kruidvat.nl,P&G,NL,Search,17,https://www.kruidvat.nl/search?q=scheerapparaat&text=scheerapparaat&searchType=manual,1
4378473,Braun Silk-épil 5103 Lady Shaver,https://www.kruidvat.nl/braun-silk-epil-5103-lady-shaver/p/4378473,roze,37.99,https://www.kruidvat.nl/medias/prd-front-4378473-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8NzA0MzN8aW1hZ2UvanBlZ3xoOTQvaDFkLzEwNjQxMjE2NTAzODM4L3ByZC1mcm9udC00Mzc4NDczLTFfNjAweDYwMHw2NTQwNmU2NzQ2NzQxZGZkNGIzODJjZGYzMzRjMDBjNTEwZjUyN2QwY2M5ZjY4Yzg1NmRmMjU2MmRhMDFiNWQ4,3.0,1,kruidvat.nl,P&G,NL,Search,18,https://www.kruidvat.nl/search?q=scheerapparaat&text=scheerapparaat&searchType=manual,1
5416398,Gillette Venus Smooth Scheersysteem,https://www.kruidvat.nl/gillette-venus-smooth-scheersysteem/p/5416398,,13.99,https://www.kruidvat.nl/medias/prd-front-5416398-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8NzY2OTZ8aW1hZ2UvanBlZ3xoOGEvaGY0LzEwMTA1Mjc1MDIzMzkwL3ByZC1mcm9udC01NDE2Mzk4LTFfNjAweDYwMHxmNmFmNTQwMjk0YmE5NTkzOWQ2MmU0ZjcwZTIwNzMzNmZiNzhiZjFhNDIzMmRiZWU1NDZjZTJkY2VjNTQ0ZWJi,4.6562,32,kruidvat.nl,P&G,NL,Search,19,https://www.kruidvat.nl/search?q=scheerapparaat&text=scheerapparaat&searchType=manual,1
5416377,Gillette Venus Extra Smooth Scheersysteem,https://www.kruidvat.nl/gillette-venus-extra-smooth-scheersysteem/p/5416377,,19.99,https://www.kruidvat.nl/medias/prd-front-5416377-1-600x600?context=bWFzdGVyfHByZC1pbWFnZXN8NzYwMzl8aW1hZ2UvanBlZ3xoMzQvaDgyLzEwMTI5OTY4MzAwMDYyL3ByZC1mcm9udC01NDE2Mzc3LTFfNjAweDYwMHw3NDc2MGE5M2QzYjc4NGQ1Y2IxMGI3NmRmMDE5NzU4NmM2YjQxOTMyOTBmMTY3ZDFlNjJmMDM3OTA4OGU5MTRj,,,kruidvat.nl,P&G,NL,Search,20,https://www.kruidvat.nl/search?q=scheerapparaat&text=scheerapparaat&searchType=manual,1
